timestamp,ina_current,ina_voltage,rpm,lg_avg_speed,wind_power
2011.932,-0.00, 0.00,20.60, 0.00,0.0
2012.048,-0.00, 0.00,20.60, 0.00,0.0
2012.167,-0.00, 0.00,20.60, 0.00,0.0
2012.283,-0.00, 0.00,20.60, 0.00,0.0
2012.400, 0.00, 0.00,20.60, 0.00,0.0
2012.515,-0.00, 0.00,20.60, 0.00,0.0
2012.635,-0.00, 0.00,20.60, 0.00,0.0
2012.750, 0.00, 0.00,20.60, 0.00,0.0
2012.870,-0.00, 0.00,20.60, 0.00,0.0
2012.985,-0.00, 0.00,20.60, 0.00,0.0
2013.102, 0.00, 0.00,20.60, 0.00,0.0
2013.217,-0.00, 0.00,20.60, 0.00,0.0
2013.336, 0.00, 0.00,20.60, 0.00,0.0
2013.452,-0.00, 0.00,20.60, 0.00,0.0
2013.571,-0.00, 0.00,20.60, 0.00,0.0
2013.687, 0.00, 0.00,20.60, 0.00,0.0
2013.805, 0.00, 0.00,20.60, 0.00,0.0
2013.919,-0.00, 0.00,20.60, 0.00,0.0
2014.036, 0.00, 0.00,20.60, 0.00,0.0
2014.155,-0.00, 0.00,20.60, 0.00,0.0
2014.270,-0.00, 0.00,20.60, 0.00,0.0
2014.389,-0.00, 0.00,20.60, 0.00,0.0
2014.504,-0.00, 0.00,20.60, 0.00,0.0
2014.623,-0.00, 0.00,20.60, 0.00,0.0
2014.739,-0.00, 0.00,20.60, 0.00,0.0
2014.858,-0.00, 0.00,20.60, 0.00,0.0
2014.974,-0.00, 0.00,20.60, 0.00,0.0
2015.093,-0.00, 0.00,20.60, 0.00,0.0
2015.208,-0.00, 0.00,20.60, 0.00,0.0
2015.327,-0.00, 0.00,20.60, 0.00,0.0
2015.441,-0.00, 0.00,20.60, 0.00,0.0
2015.561, 0.00, 0.00,20.60, 0.00,0.0
2015.678,-0.00, 0.00,20.60, 0.53,0.07103479958749999
2015.799,-0.00, 0.00,20.60, 0.53,0.07103479958749999
2015.916,-0.00, 0.00,20.60, 0.53,0.07103479958749999
2016.038, 0.00, 0.00,20.60, 0.53,0.07103479958749999
2016.155,-0.00, 0.00,20.60, 0.53,0.07103479958749999
2016.275,-0.00, 0.00,20.60, 0.53,0.07103479958749999
2016.392,-0.00, 0.00,20.60, 0.53,0.07103479958749999
2016.514,-0.00, 0.00,20.60, 0.53,0.07103479958749999
2016.631,-0.00, 0.00,20.60, 0.79,0.2352473958625
2016.751,-0.00, 0.00,20.60, 0.79,0.2352473958625
2016.869, 0.00, 0.00,20.60, 0.79,0.2352473958625
2016.991,-0.00, 0.00,20.60, 0.79,0.2352473958625
2017.109,-0.00, 0.00,20.60, 0.79,0.2352473958625
2017.229,-0.00, 0.00,20.60, 0.79,0.2352473958625
2017.346,-0.00, 0.00,20.60, 0.79,0.2352473958625
2017.465, 0.00, 0.00,20.60, 0.79,0.2352473958625
2017.583,-0.00, 0.00,20.60, 0.79,0.2352473958625
2017.701,-0.00, 0.00,20.60, 1.45,1.4546133109374997
2017.822, 0.00, 0.00,20.60, 1.45,1.4546133109374997
2017.939,-0.00, 0.00,20.60, 1.45,1.4546133109374997
2018.060,-0.00, 0.00,20.60, 1.45,1.4546133109374997
2018.177,-0.00, 0.00,20.60, 1.45,1.4546133109374997
2018.296,-0.00, 0.00,20.60, 1.45,1.4546133109374997
2018.414,-0.00, 0.00,20.60, 1.45,1.4546133109374997
2018.535,-0.00, 0.00,20.60, 1.45,1.4546133109374997
2018.652,-0.00, 0.00,20.60, 2.24,5.3627506688
2018.773, 0.00, 0.00,20.60, 2.24,5.3627506688
2018.890,-0.00, 0.00,20.60, 2.24,5.3627506688
2019.011,-0.00, 0.00,20.60, 2.24,5.3627506688
2019.128, 0.00, 0.00,20.60, 2.24,5.3627506688
2019.249,-0.00, 0.00,20.60, 2.24,5.3627506688
